policy,demo,start_step,horizon,xyz_error_mm_mean,xyz_error_mm_final,z_error_mm_mean,z_error_mm_min,gripper_abs_error_mean,pred_gripper_max,gt_gripper_max
dp_state,demo_007,35,12,28.960672053313083,46.82266322629558,-24.90295221408208,-45.45485973358154,0.008103499809900919,1.0,1.0
dp_state,demo_007,46,12,46.74570170617132,58.96846736253964,16.523460547129314,1.0286569595336914,0.0037723431984583535,1.0,1.0
dp_state,demo_007,58,12,17.382155959064946,9.44335327389531,10.848060250282288,-0.31444430351257324,0.17857107520103455,1.0,1.0
dp_state,demo_007,69,12,11.065783648058463,20.62938216306546,-0.06025781234105428,-9.418219327926636,0.0597238689661026,0.4157518148422241,0.0
dp_state,demo_007,81,12,19.718853752669364,25.74218567567259,-2.281745274861654,-9.771883487701416,0.026905434827009838,0.21511170268058777,0.0
dp_state,demo_008,0,12,35.10666887024765,43.92313642957971,-2.206524213155111,-16.71844720840454,0.000252974530061086,0.0017991364002227783,0.0
dp_state,demo_008,13,12,14.547761020303675,17.327326179075786,-8.54951391617457,-15.975356101989746,0.2265467569231987,0.9476977586746216,0.0
dp_state,demo_008,26,12,12.182283347546502,17.036121802170864,-1.9467224677403767,-10.06990671157837,0.0066008468468983965,1.0,1.0
dp_state,demo_008,39,12,49.40576963411777,79.7036682154451,-34.03857350349426,-74.96905326843262,0.0023793031771977744,1.0,1.0
dp_state,demo_008,53,12,27.71369524212887,63.173511470873606,7.44818647702535,-11.9706392288208,0.004236732920010884,1.0,1.0
dp_state,demo_008,66,12,28.72740455563302,32.92778597503361,-17.45748519897461,-27.740448713302612,0.2747689336538315,1.0,1.0
dp_state,demo_008,79,12,20.370621040787384,28.38229264039072,-18.44007025162379,-29.71017360687256,0.05863845845063528,0.35438835620880127,0.0
dp_state,demo_008,92,12,50.86254594001144,69.65691236754948,-7.969088852405548,-18.936067819595337,0.056863218545913696,0.46211153268814087,0.0
dp_state,demo_009,0,12,28.970424067589622,45.6419417103278,19.82192446788152,12.177318334579468,0.002181937297185262,0.006992131471633911,0.0
dp_state,demo_009,10,12,14.379656370261358,15.864304057819703,3.1816537181536355,-8.422911167144775,0.13591130077838898,1.0,1.0
dp_state,demo_009,20,12,11.610926281934054,15.754108737823476,-1.1989027261734009,-6.255418062210083,0.0005805989106496175,1.0,1.0
dp_state,demo_009,30,12,50.677241652138655,82.87297039868226,-45.14366388320923,-80.90460300445557,0.0018290132284164429,1.0,1.0
dp_state,demo_009,41,12,23.64137332682023,17.89292118143403,6.579145789146423,-15.58595895767212,0.009531681736310324,1.0,1.0
dp_state,demo_009,51,12,16.630634599713467,23.725049094479612,5.562504132588704,-7.191747426986694,0.18737786511580148,1.0,1.0
dp_state,demo_009,61,12,13.975499692648897,16.307056024592445,-0.7345080375671387,-10.471731424331665,0.21435902764399847,1.0,0.0
dp_state,demo_009,71,12,14.72024659931346,16.194438608170763,-10.151671866575876,-21.212518215179443,0.013299127419789633,0.05170813202857971,0.0
sfp_state,demo_000,0,12,26.68900451865816,36.30293614359273,-6.979105373223622,-22.01014757156372,0.019877105951309204,0.02745726704597473,0.0
sfp_state,demo_000,12,12,16.989205194848378,33.36956369395212,1.4350588123003643,-5.662381649017334,0.178760826587677,0.06455832719802856,1.0
sfp_state,demo_000,25,12,18.206217917107015,33.59260762269289,-7.509554425875346,-16.184955835342407,0.41223589330911636,1.210529088973999,1.0
sfp_state,demo_000,37,12,20.17522556694495,22.95879479584179,-11.14224890867869,-25.0873863697052,0.2124129037062327,0.7974060773849487,1.0
sfp_state,demo_000,50,12,22.9539174715088,37.83561495742858,-3.8561150431632996,-8.520007133483887,0.007392525672912598,1.0114154815673828,1.0
sfp_state,demo_000,62,12,21.617654437157576,32.25971614163051,-9.183871249357859,-15.540122985839844,0.0693630079428355,1.1063247919082642,1.0
sfp_state,demo_000,75,12,24.4544267436299,25.08316670907128,-10.970599949359894,-14.87460732460022,0.09768391648928325,0.992828369140625,1.0
sfp_state,demo_000,87,12,33.340692735183424,41.55587437781497,-30.0120214621226,-41.61727428436279,0.21208451191584268,0.9720205068588257,0.0
sfp_state,demo_001,0,12,19.85996159933152,22.773353192571253,-8.525761465231577,-12.547433376312256,0.002575412392616272,0.0025631189346313477,0.0
sfp_state,demo_001,11,12,10.933221515384236,14.862761673643986,1.6866376002629597,-3.7714242935180664,0.22555149098237356,-0.014060795307159424,1.0
sfp_state,demo_001,23,12,19.01574989132816,24.299462347842198,-18.173659841219585,-22.940784692764282,0.33020216474930447,0.900752067565918,1.0
sfp_state,demo_001,34,12,23.00134986710502,39.18108009726704,-21.92924420038859,-35.619765520095825,0.018692503372828167,1.0437805652618408,1.0
sfp_state,demo_001,46,12,36.44749970734127,37.71961408152869,-22.804046670595806,-26.268839836120605,0.023687322934468586,1.0376982688903809,1.0
sfp_state,demo_001,57,12,19.5911554273848,28.641485141199432,2.06591933965683,-4.7168731689453125,0.05638955036799113,1.0766782760620117,1.0
